-0.767913,-0.422164,0.481754,-0.767913,-0.422164,0.481754
-0.814769,-0.447923,0.368125,-0.814769,-0.447923,0.368125
-0.848776,-0.466618,0.248690,-0.848776,-0.466618,0.248690
-0.869397,-0.477955,0.125333,-0.869397,-0.477955,0.125333
-0.876307,-0.481754,-0.000000,-0.876307,-0.481754,-0.000000
-0.869397,-0.477955,-0.125333,-0.869397,-0.477955,-0.125333
-0.848776,-0.466618,-0.248690,-0.848776,-0.466618,-0.248690
-0.814769,-0.447923,-0.368125,-0.814769,-0.447923,-0.368125
-0.767913,-0.422164,-0.481754,-0.767913,-0.422164,-0.481754
-0.708947,-0.389747,-0.587785,-0.708947,-0.389747,-0.587785
-0.638800,-0.351183,-0.684547,-0.638800,-0.351183,-0.684547
-0.558579,-0.307081,-0.770513,-0.558579,-0.307081,-0.770513
-0.469549,-0.258137,-0.844328,-0.469549,-0.258137,-0.844328
-0.373113,-0.205121,-0.904827,-0.373113,-0.205121,-0.904827
-0.270794,-0.148870,-0.951057,-0.270794,-0.148870,-0.951057
-0.164203,-0.090272,-0.982287,-0.164203,-0.090272,-0.982287
-0.055024,-0.030250,-0.998027,-0.055024,-0.030250,-0.998027
0.055024,0.030250,-0.998027,0.055024,0.030250,-0.998027
0.164203,0.090272,-0.982287,0.164203,0.090272,-0.982287
0.270794,0.148870,-0.951057,0.270794,0.148870,-0.951057
0.373113,0.205121,-0.904827,0.373113,0.205121,-0.904827
0.469549,0.258137,-0.844328,0.469549,0.258137,-0.844328
0.558579,0.307081,-0.770513,0.558579,0.307081,-0.770513
0.638800,0.351183,-0.684547,0.638800,0.351183,-0.684547
0.708947,0.389747,-0.587785,0.708947,0.389747,-0.587785
0.767913,0.422164,-0.481754,0.767913,0.422164,-0.481754
0.814769,0.447923,-0.368125,0.814769,0.447923,-0.368125
0.848776,0.466618,-0.248690,0.848776,0.466618,-0.248690
0.869397,0.477955,-0.125333,0.869397,0.477955,-0.125333
0.876307,0.481754,0.000000,0.876307,0.481754,0.000000
0.809017,0.587785,0.000000,0.809017,0.587785,0.000000
0.802638,0.583150,0.125333,0.802638,0.583150,0.125333
